120.01, 0.15, 0
120.02, 0.23, 0
120.03, 0.27, 1
120.04, 0.27, 1
120.05, 0.28, 1
120.06, 0.28, 1
120.07, 0.21, 0
120.08, 0.13, 0
120.09, 0.09, 0
120.10, 0.10, 0
120.11, 0.08, 0
120.12, 0.11, 0
120.13, 0.18, 0
120.14, 0.18, 0
120.15, 0.14, 0
120.16, 0.13, 0
120.17, 0.17, 0
120.18, 0.18, 0
120.19, 0.25, 0
120.20, 0.33, 1
120.21, 0.36, 1
120.22, 0.36, 1
120.23, 0.38, 1
120.24, 0.40, 1
120.25, 0.37, 1
120.26, 0.32, 1
120.27, 0.27, 1
120.28, 0.21, 0
120.29, 0.18, 0
120.30, 0.15, 0
120.31, 0.12, 0
120.32, 0.07, 0
120.33, 0.04, 0
120.34, 0.21, 0
120.35, 0.31, 1
120.36, 0.28, 1
120.37, 0.25, 0
120.38, 0.24, 0
120.39, 0.19, 0
120.40, 0.23, 0
120.41, 0.26, 1
120.42, 0.27, 1
120.43, 0.28, 1
120.44, 0.27, 1
120.45, 0.23, 0
120.46, 0.17, 0
120.47, 0.11, 0
120.48, 0.13, 0
120.49, 0.11, 0
120.50, 0.15, 0
120.51, 0.16, 0
120.52, 0.21, 0
120.53, 0.28, 1
120.54, 0.33, 1
120.55, 0.40, 1
120.56, 0.42, 1
120.57, 0.40, 1
120.58, 0.36, 1
120.59, 0.23, 0
120.60, 0.12, 0
120.61, 0.10, 0
120.62, 0.10, 0
120.63, 0.10, 0
120.64, 0.01, 0
120.65, 0.05, 0
120.66, 0.12, 0
120.67, 0.18, 0
120.68, 0.24, 0
120.69, 0.31, 1
120.70, 0.38, 1
120.71, 0.44, 1
120.72, 0.48, 1
120.73, 0.46, 1
120.74, 0.39, 1
120.75, 0.28, 1
120.76, 0.17, 0
120.77, 0.10, 0
120.78, 0.13, 0
120.79, 0.15, 0
120.80, 0.18, 0
120.81, 0.18, 0
120.82, 0.16, 0
120.83, 0.10, 0
120.84, 0.11, 0
120.85, 0.19, 0
120.86, 0.26, 1
120.87, 0.30, 1
120.88, 0.34, 1
120.89, 0.31, 1
120.90, 0.21, 0
120.91, 0.12, 0
120.93, 0.09, 0
120.93, 0.11, 0
120.94, 0.15, 0
120.95, 0.13, 0
120.96, 0.13, 0
120.97, 0.14, 0
120.98, 0.16, 0
120.99, 0.23, 0
121.00, 0.32, 1
121.01, 0.39, 1
121.02, 0.46, 1
121.03, 0.47, 1
121.04, 0.46, 1
121.05, 0.42, 1
121.06, 0.37, 1
121.07, 0.29, 1
121.08, 0.21, 0
121.09, 0.14, 0
121.10, 0.15, 0
121.11, 0.14, 0
121.12, 0.19, 0
121.13, 0.21, 0
121.14, 0.24, 0
121.15, 0.26, 1
121.16, 0.26, 1
121.17, 0.23, 0
121.18, 0.20, 0
121.19, 0.14, 0
121.20, 0.09, 0
121.21, 0.05, 0
121.22, 0.09, 0
121.23, 0.14, 0
121.24, 0.18, 0
121.25, 0.15, 0
121.26, 0.06, 0
121.27, 0.07, 0
121.28, 0.12, 0
121.29, 0.20, 0
121.30, 0.32, 1
121.31, 0.46, 1
121.32, 0.57, 1
121.33, 0.62, 1
121.34, 0.66, 1
121.35, 0.61, 1
121.36, 0.50, 1
121.37, 0.38, 1
121.38, 0.23, 0
121.39, 0.14, 0
121.40, 0.12, 0
121.41, 0.16, 0
121.42, 0.17, 0
121.43, 0.15, 0
121.44, 0.12, 0
121.45, 0.04, 0
121.46, 0.06, 0
121.47, 0.13, 0
121.48, 0.19, 0
121.49, 0.18, 0
121.50, 0.23, 0
121.51, 0.25, 0
121.52, 0.18, 0
121.53, 0.16, 0
121.54, 0.16, 0
121.55, 0.11, 0
121.56, 0.09, 0
121.57, 0.13, 0
121.58, 0.20, 0
121.59, 0.28, 1
121.60, 0.34, 1
121.61, 0.34, 1
121.62, 0.30, 1
121.63, 0.27, 1
121.64, 0.27, 1
121.65, 0.33, 1
121.66, 0.43, 1
121.67, 0.52, 1
121.68, 0.51, 1
121.69, 0.46, 1
121.70, 0.43, 1
121.71, 0.33, 1
121.72, 0.26, 1
121.73, 0.20, 0
121.74, 0.17, 0
121.75, 0.13, 0
121.76, 0.11, 0
121.77, 0.10, 0
121.78, 0.19, 0
121.79, 0.26, 1
121.80, 0.32, 1
121.81, 0.35, 1
121.82, 0.36, 1
121.83, 0.25, 1
121.84, 0.19, 0
121.85, 0.23, 0
121.86, 0.32, 1
121.87, 0.46, 1
121.88, 0.56, 1
121.89, 0.64, 1
121.90, 0.70, 1
121.91, 0.65, 1
121.92, 0.53, 1
121.93, 0.39, 1
121.94, 0.29, 1
121.95, 0.19, 0
121.96, 0.14, 0
121.97, 0.16, 0
121.98, 0.19, 0
121.99, 0.15, 0
122.00, 0.13, 0
122.01, 0.12, 0
122.02, 0.16, 0
122.03, 0.24, 0
122.04, 0.32, 1
122.05, 0.37, 1
122.06, 0.41, 1
122.07, 0.46, 1
122.08, 0.48, 1
122.09, 0.42, 1
122.10, 0.32, 1
122.11, 0.20, 0
122.12, 0.06, 0
122.13, 0.07, 0
122.14, 0.12, 0
122.15, 0.16, 0
122.16, 0.18, 0
122.17, 0.12, 0
122.18, 0.09, 0
122.19, 0.10, 0
122.20, 0.13, 0
122.21, 0.20, 0
122.22, 0.27, 1
122.23, 0.38, 1
122.24, 0.46, 1
122.25, 0.39, 1
122.26, 0.36, 1
122.27, 0.26, 1
122.28, 0.16, 0
122.29, 0.11, 0
122.30, 0.08, 0
122.31, 0.09, 0
122.32, 0.16, 0
122.34, 0.30, 1
122.34, 0.37, 1
122.35, 0.43, 1
122.36, 0.49, 1
122.37, 0.47, 1
122.38, 0.44, 1
122.39, 0.37, 1
122.40, 0.27, 1
122.41, 0.15, 0
122.42, 0.07, 0
122.43, 0.12, 0
122.44, 0.19, 0
122.45, 0.24, 0
122.46, 0.29, 1
122.47, 0.32, 1
122.48, 0.37, 1
122.49, 0.34, 1
122.50, 0.29, 1
122.51, 0.35, 1
122.52, 0.31, 1
122.53, 0.20, 0
122.54, 0.12, 0
122.55, 0.10, 0
122.56, 0.26, 1
122.57, 0.39, 1
122.58, 0.36, 1
122.59, 0.36, 1
122.60, 0.36, 1
122.61, 0.30, 1
122.62, 0.29, 1
122.63, 0.33, 1
122.64, 0.33, 1
122.65, 0.30, 1
122.66, 0.23, 0
122.67, 0.18, 0
122.68, 0.21, 0
122.69, 0.24, 0
122.70, 0.27, 1
122.71, 0.27, 1
122.72, 0.26, 1
122.73, 0.20, 0
122.74, 0.16, 0
122.75, 0.16, 0
122.76, 0.13, 0
122.77, 0.15, 0
122.78, 0.18, 0
122.79, 0.17, 0
122.80, 0.22, 0
122.81, 0.27, 1
122.82, 0.32, 1
122.83, 0.34, 1
122.84, 0.37, 1
122.85, 0.36, 1
122.86, 0.35, 1
122.87, 0.38, 1
122.88, 0.29, 1
122.89, 0.22, 0
122.90, 0.14, 0
122.91, 0.07, 0
122.92, 0.04, 0
122.93, 0.05, 0
122.94, 0.07, 0
122.95, 0.10, 0
122.96, 0.07, 0
122.97, 0.11, 0
122.98, 0.15, 0
122.99, 0.13, 0
123.00, 0.07, 0
123.01, 0.11, 0
123.03, 0.19, 0
123.03, 0.24, 0
123.04, 0.29, 1
123.05, 0.30, 1
123.06, 0.29, 1
123.07, 0.17, 0
123.08, 0.08, 0
123.09, 0.12, 0
123.10, 0.16, 0
123.11, 0.26, 1
123.12, 0.27, 1
123.13, 0.30, 1
123.14, 0.36, 1
123.15, 0.37, 1
123.16, 0.34, 1
123.17, 0.35, 1
123.18, 0.34, 1
123.19, 0.34, 1
123.20, 0.31, 1
123.21, 0.24, 0
123.22, 0.21, 0
123.23, 0.18, 0
123.24, 0.09, 0
123.25, 0.06, 0
123.26, 0.13, 0
123.27, 0.23, 0
123.28, 0.33, 1
123.29, 0.41, 1
123.30, 0.46, 1
123.31, 0.48, 1
123.32, 0.46, 1
123.33, 0.37, 1
123.34, 0.24, 0
123.35, 0.12, 0
123.36, 0.12, 0
123.37, 0.25, 1
123.38, 0.36, 1
123.39, 0.43, 1
123.40, 0.39, 1
123.41, 0.31, 1
123.42, 0.23, 0
123.43, 0.15, 0
123.44, 0.05, 0
123.45, 0.09, 0
123.46, 0.12, 0
123.47, 0.13, 0
123.48, 0.18, 0
123.49, 0.20, 0
123.50, 0.18, 0
123.51, 0.19, 0
123.52, 0.25, 1
123.53, 0.36, 1
123.54, 0.51, 1
123.55, 0.52, 1
123.56, 0.44, 1
123.57, 0.37, 1
123.58, 0.16, 0
123.59, 0.08, 0
123.60, 0.19, 0
123.61, 0.23, 0
123.62, 0.25, 1
123.63, 0.28, 1
123.64, 0.32, 1
123.65, 0.34, 1
123.66, 0.38, 1
123.67, 0.35, 1
123.68, 0.25, 0
123.69, 0.19, 0
123.70, 0.17, 0
123.71, 0.23, 0
123.72, 0.36, 1
123.73, 0.46, 1
123.74, 0.49, 1
123.75, 0.44, 1
123.76, 0.35, 1
123.77, 0.22, 0
123.78, 0.06, 0
123.79, 0.09, 0
123.80, 0.21, 0
123.81, 0.29, 1
123.82, 0.32, 1
123.83, 0.38, 1
123.84, 0.38, 1
123.85, 0.31, 1
123.86, 0.25, 0
123.87, 0.15, 0
123.88, 0.06, 0
123.89, 0.14, 0
123.90, 0.27, 1
123.91, 0.36, 1
123.92, 0.33, 1
123.93, 0.28, 1
123.94, 0.23, 0
123.95, 0.22, 0
123.96, 0.28, 1
123.97, 0.36, 1
123.98, 0.40, 1
123.99, 0.38, 1
124.00, 0.33, 1
124.01, 0.26, 1
124.02, 0.21, 0
124.03, 0.28, 1
124.04, 0.37, 1
124.05, 0.42, 1
124.06, 0.40, 1
124.07, 0.31, 1
124.08, 0.22, 0
124.09, 0.09, 0
124.10, 0.06, 0
124.11, 0.06, 0
124.12, 0.03, 0
124.13, 0.04, 0
124.14, 0.07, 0
124.15, 0.12, 0
124.16, 0.16, 0
124.17, 0.17, 0
124.18, 0.19, 0
124.19, 0.21, 0
124.20, 0.23, 0
124.21, 0.29, 1
124.22, 0.25, 0
124.23, 0.17, 0
124.24, 0.11, 0
124.25, 0.06, 0
124.26, 0.11, 0
124.27, 0.19, 0
124.28, 0.21, 0
124.29, 0.19, 0
124.30, 0.12, 0
124.31, 0.11, 0
124.32, 0.10, 0
124.33, 0.16, 0
124.34, 0.19, 0
124.35, 0.23, 0
124.36, 0.23, 0
124.37, 0.20, 0
124.38, 0.11, 0
124.39, 0.10, 0
124.40, 0.19, 0
124.41, 0.27, 1
124.42, 0.35, 1
124.43, 0.35, 1
124.44, 0.29, 1
124.45, 0.23, 0
124.46, 0.18, 0
124.47, 0.16, 0
124.48, 0.13, 0
124.49, 0.09, 0
124.50, 0.10, 0
124.51, 0.12, 0
124.52, 0.18, 0
124.53, 0.30, 1
124.54, 0.38, 1
124.55, 0.38, 1
124.56, 0.37, 1
124.57, 0.36, 1
124.58, 0.28, 1
124.59, 0.19, 0
124.60, 0.22, 0
124.61, 0.27, 1
124.62, 0.25, 1
124.63, 0.29, 1
124.64, 0.36, 1
124.65, 0.35, 1
124.66, 0.31, 1
124.67, 0.29, 1
124.68, 0.30, 1
124.69, 0.28, 1
124.70, 0.25, 0
124.71, 0.17, 0
124.72, 0.09, 0
124.73, 0.04, 0
124.74, 0.09, 0
124.75, 0.19, 0
124.76, 0.21, 0
124.77, 0.22, 0
124.78, 0.23, 0
124.80, 0.24, 0
124.80, 0.17, 0
124.81, 0.23, 0
124.82, 0.27, 1
124.83, 0.27, 1
124.84, 0.33, 1
124.85, 0.34, 1
124.86, 0.37, 1
124.87, 0.40, 1
124.88, 0.36, 1
124.89, 0.32, 1
124.90, 0.30, 1
124.91, 0.25, 0
124.92, 0.28, 1
124.93, 0.31, 1
124.94, 0.32, 1
124.95, 0.23, 0
124.96, 0.19, 0
124.97, 0.22, 0
124.98, 0.28, 1
124.99, 0.35, 1
125.00, 0.35, 1
125.01, 0.30, 1
125.02, 0.28, 1
125.03, 0.30, 1
125.04, 0.33, 1
125.05, 0.31, 1
125.06, 0.25, 1
125.07, 0.20, 0
125.08, 0.17, 0
125.09, 0.18, 0
125.10, 0.21, 0
125.11, 0.24, 0
125.12, 0.25, 1
125.13, 0.22, 0
125.14, 0.12, 0
125.15, 0.04, 0
125.16, 0.07, 0
125.17, 0.18, 0
125.18, 0.24, 0
125.19, 0.32, 1
125.20, 0.36, 1
125.21, 0.33, 1
125.22, 0.25, 0
125.23, 0.20, 0
125.24, 0.23, 0
125.25, 0.29, 1
125.26, 0.36, 1
125.27, 0.39, 1
125.28, 0.36, 1
125.29, 0.29, 1
125.30, 0.22, 0
125.31, 0.21, 0
125.32, 0.29, 1
125.33, 0.37, 1
125.34, 0.40, 1
125.35, 0.35, 1
125.36, 0.27, 1
125.37, 0.22, 0
125.38, 0.17, 0
125.39, 0.15, 0
125.40, 0.17, 0
125.41, 0.23, 0
125.42, 0.32, 1
125.43, 0.37, 1
125.44, 0.30, 1
125.45, 0.22, 0
125.46, 0.14, 0
125.47, 0.10, 0
125.48, 0.07, 0
125.49, 0.09, 0
125.50, 0.15, 0
125.51, 0.18, 0
125.52, 0.18, 0
125.53, 0.12, 0
125.54, 0.04, 0
125.55, 0.07, 0
125.56, 0.16, 0
125.57, 0.17, 0
125.58, 0.11, 0
125.59, 0.11, 0
125.60, 0.14, 0
125.61, 0.17, 0
125.62, 0.17, 0
125.63, 0.11, 0
125.64, 0.04, 0
125.65, 0.07, 0
125.66, 0.12, 0
125.67, 0.19, 0
125.68, 0.16, 0
125.69, 0.17, 0
125.70, 0.20, 0
125.71, 0.25, 0
125.72, 0.26, 1
125.73, 0.22, 0
125.74, 0.15, 0
125.75, 0.09, 0
125.76, 0.11, 0
125.77, 0.22, 0
125.78, 0.28, 1
125.79, 0.28, 1
125.80, 0.28, 1
125.81, 0.25, 1
125.82, 0.18, 0
125.83, 0.13, 0
125.84, 0.13, 0
125.85, 0.12, 0
125.86, 0.16, 0
125.87, 0.15, 0
125.88, 0.17, 0
125.89, 0.16, 0
125.90, 0.09, 0
125.91, 0.10, 0
125.92, 0.08, 0
125.93, 0.08, 0
125.94, 0.13, 0
125.95, 0.22, 0
125.96, 0.25, 1
125.97, 0.24, 0
125.98, 0.28, 1
125.99, 0.35, 1
126.00, 0.41, 1
126.01, 0.47, 1
126.02, 0.59, 1
126.03, 0.55, 1
126.04, 0.43, 1
126.05, 0.41, 1
126.06, 0.34, 1
126.07, 0.27, 1
126.08, 0.37, 1
126.09, 0.48, 1
126.10, 0.58, 1
126.11, 0.54, 1
126.12, 0.43, 1
126.13, 0.36, 1
126.14, 0.27, 1
126.15, 0.22, 0
126.16, 0.25, 1
126.17, 0.32, 1
126.18, 0.33, 1
126.19, 0.39, 1
126.21, 0.44, 1
126.21, 0.46, 1
126.22, 0.45, 1
126.23, 0.44, 1
126.24, 0.36, 1
126.25, 0.30, 1
126.26, 0.18, 0
126.27, 0.09, 0
126.28, 0.17, 0
126.29, 0.23, 0
126.30, 0.25, 1
126.31, 0.27, 1
126.32, 0.29, 1
126.33, 0.25, 0
126.34, 0.19, 0
126.35, 0.21, 0
126.36, 0.25, 0
126.37, 0.22, 0
126.38, 0.28, 1
126.39, 0.34, 1
126.40, 0.35, 1
126.41, 0.37, 1
126.42, 0.40, 1
126.43, 0.42, 1
126.44, 0.41, 1
126.45, 0.34, 1
126.46, 0.29, 1
126.47, 0.28, 1
126.48, 0.29, 1
126.49, 0.30, 1
126.50, 0.27, 1
126.51, 0.26, 1
126.52, 0.29, 1
126.53, 0.38, 1
126.54, 0.43, 1
126.56, 0.43, 1
126.56, 0.40, 1
126.57, 0.41, 1
126.58, 0.36, 1
126.59, 0.29, 1
126.60, 0.24, 0
126.61, 0.17, 0
126.62, 0.16, 0
126.63, 0.18, 0
126.64, 0.12, 0
126.65, 0.11, 0
126.66, 0.10, 0
126.67, 0.09, 0
126.68, 0.08, 0
126.69, 0.09, 0
126.70, 0.12, 0
126.71, 0.13, 0
126.72, 0.13, 0
126.73, 0.14, 0
126.74, 0.07, 0
126.75, 0.09, 0
126.76, 0.10, 0
126.77, 0.13, 0
126.78, 0.23, 0
126.79, 0.30, 1
126.80, 0.32, 1
126.81, 0.31, 1
126.82, 0.26, 1
126.83, 0.24, 0
126.84, 0.17, 0
126.85, 0.10, 0
126.86, 0.02, 0
126.87, 0.14, 0
126.88, 0.20, 0
126.89, 0.28, 1
126.90, 0.31, 1
126.91, 0.34, 1
126.92, 0.32, 1
126.93, 0.33, 1
126.94, 0.38, 1
126.95, 0.38, 1
126.96, 0.32, 1
126.97, 0.31, 1
126.98, 0.29, 1
126.99, 0.17, 0
127.00, 0.12, 0
127.01, 0.12, 0
127.02, 0.14, 0
127.03, 0.27, 1
127.04, 0.31, 1
127.05, 0.33, 1
127.06, 0.38, 1
127.07, 0.38, 1
127.08, 0.31, 1
127.09, 0.29, 1
127.10, 0.29, 1
127.11, 0.25, 0
127.12, 0.17, 0
127.13, 0.13, 0
127.14, 0.11, 0
127.15, 0.08, 0
127.16, 0.09, 0
127.17, 0.18, 0
127.18, 0.17, 0
127.19, 0.13, 0
127.20, 0.13, 0
127.21, 0.18, 0
127.22, 0.24, 0
127.23, 0.28, 1
127.24, 0.35, 1
127.25, 0.38, 1
127.26, 0.41, 1
127.27, 0.47, 1
127.28, 0.53, 1
127.29, 0.54, 1
127.30, 0.39, 1
127.31, 0.31, 1
127.32, 0.25, 1
127.33, 0.23, 0
127.34, 0.27, 1
127.35, 0.33, 1
127.36, 0.34, 1
127.37, 0.29, 1
127.38, 0.31, 1
127.39, 0.38, 1
127.40, 0.38, 1
127.41, 0.49, 1
127.42, 0.64, 1
127.43, 0.76, 1
127.44, 0.78, 1
127.45, 0.76, 1
127.46, 0.76, 1
127.47, 0.67, 1
127.48, 0.46, 1
127.49, 0.31, 1
127.50, 0.21, 0
127.51, 0.20, 0
127.52, 0.44, 1
127.53, 0.64, 1
127.54, 0.82, 1
127.55, 0.95, 1
127.56, 1.02, 1
127.57, 1.02, 1
127.58, 0.84, 1
127.59, 0.65, 1
127.60, 0.47, 1
127.62, 0.23, 0
127.62, 0.12, 0
127.63, 0.29, 1
127.64, 0.26, 1
127.65, 0.31, 1
127.66, 0.32, 1
127.67, 0.23, 0
127.68, 0.16, 0
127.69, 0.15, 0
127.70, 0.20, 0
127.71, 0.15, 0
127.72, 0.21, 0
127.73, 0.33, 1
127.74, 0.35, 1
127.75, 0.39, 1
127.76, 0.49, 1
127.77, 0.57, 1
127.78, 0.57, 1
127.79, 0.52, 1
127.80, 0.43, 1
127.81, 0.33, 1
127.82, 0.27, 1
127.83, 0.19, 0
127.84, 0.19, 0
127.85, 0.26, 1
127.86, 0.43, 1
127.87, 0.61, 1
127.88, 0.67, 1
127.89, 0.71, 1
127.90, 0.69, 1
127.91, 0.51, 1
127.92, 0.42, 1
127.93, 0.32, 1
127.94, 0.24, 0
127.95, 0.21, 0
127.96, 0.24, 0
127.97, 0.24, 0
127.98, 0.25, 0
127.99, 0.30, 1
128.00, 0.36, 1
128.01, 0.40, 1
128.02, 0.42, 1
128.03, 0.43, 1
128.04, 0.41, 1
128.05, 0.40, 1
128.06, 0.41, 1
128.07, 0.37, 1
128.08, 0.34, 1
128.09, 0.38, 1
128.10, 0.42, 1
128.11, 0.39, 1
128.12, 0.33, 1
128.13, 0.31, 1
128.14, 0.27, 1
128.15, 0.22, 0
128.16, 0.14, 0
128.17, 0.13, 0
128.18, 0.07, 0
128.19, 0.08, 0
128.20, 0.08, 0
128.21, 0.17, 0
128.22, 0.19, 0
128.23, 0.17, 0
128.24, 0.23, 0
128.25, 0.34, 1
128.26, 0.40, 1
128.27, 0.41, 1
128.28, 0.52, 1
128.29, 0.66, 1
128.30, 0.70, 1
128.31, 0.64, 1
128.33, 0.62, 1
128.33, 0.56, 1
128.34, 0.51, 1
128.35, 0.39, 1
128.36, 0.28, 1
128.37, 0.23, 0
128.38, 0.16, 0
128.39, 0.06, 0
128.40, 0.11, 0
128.41, 0.17, 0
128.42, 0.18, 0
128.43, 0.25, 1
128.44, 0.25, 1
128.45, 0.20, 0
128.46, 0.16, 0
128.47, 0.11, 0
128.48, 0.10, 0
128.49, 0.17, 0
128.50, 0.20, 0
128.51, 0.31, 1
128.52, 0.41, 1
128.53, 0.44, 1
128.54, 0.37, 1
128.55, 0.25, 1
128.56, 0.13, 0
128.57, 0.09, 0
128.58, 0.24, 0
128.59, 0.39, 1
128.60, 0.46, 1
128.61, 0.44, 1
128.62, 0.39, 1
128.63, 0.35, 1
128.64, 0.32, 1
128.65, 0.23, 0
128.66, 0.13, 0
128.67, 0.08, 0
128.68, 0.15, 0
128.69, 0.21, 0
128.70, 0.24, 0
128.71, 0.22, 0
128.72, 0.25, 0
128.73, 0.23, 0
128.74, 0.14, 0
128.75, 0.09, 0
128.76, 0.02, 0
128.77, 0.19, 0
128.78, 0.29, 1
128.79, 0.41, 1
128.80, 0.47, 1
128.81, 0.46, 1
128.82, 0.49, 1
128.83, 0.50, 1
128.84, 0.53, 1
128.85, 0.49, 1
128.86, 0.42, 1
128.87, 0.30, 1
128.88, 0.15, 0
128.89, 0.19, 0
128.90, 0.30, 1
128.91, 0.37, 1
128.92, 0.41, 1
128.93, 0.40, 1
128.94, 0.34, 1
128.95, 0.31, 1
128.96, 0.27, 1
128.97, 0.26, 1
128.98, 0.28, 1
128.99, 0.33, 1
129.00, 0.31, 1
129.01, 0.26, 1
129.02, 0.21, 0
129.03, 0.15, 0
129.04, 0.18, 0
129.05, 0.29, 1
129.06, 0.31, 1
129.07, 0.36, 1
129.08, 0.33, 1
129.09, 0.20, 0
129.10, 0.09, 0
129.11, 0.08, 0
129.12, 0.19, 0
129.13, 0.30, 1
129.14, 0.33, 1
129.15, 0.33, 1
129.16, 0.28, 1
129.17, 0.29, 1
129.18, 0.32, 1
129.19, 0.34, 1
129.20, 0.30, 1
129.21, 0.26, 1
129.22, 0.20, 0
129.23, 0.17, 0
129.24, 0.18, 0
129.25, 0.29, 1
129.26, 0.30, 1
129.27, 0.18, 0
129.28, 0.13, 0
129.29, 0.09, 0
129.30, 0.14, 0
129.31, 0.23, 0
129.32, 0.28, 1
129.33, 0.30, 1
129.34, 0.34, 1
129.35, 0.30, 1
129.36, 0.28, 1
129.37, 0.22, 0
129.38, 0.15, 0
129.39, 0.11, 0
129.40, 0.13, 0
129.41, 0.18, 0
129.42, 0.18, 0
129.43, 0.22, 0
129.44, 0.26, 1
129.45, 0.25, 0
129.46, 0.20, 0
129.47, 0.19, 0
129.48, 0.17, 0
129.49, 0.11, 0
129.50, 0.13, 0
129.51, 0.27, 1
129.52, 0.34, 1
129.53, 0.38, 1
129.54, 0.45, 1
129.55, 0.39, 1
129.56, 0.22, 0
129.57, 0.18, 0
129.58, 0.25, 0
129.59, 0.36, 1
129.60, 0.41, 1
129.61, 0.35, 1
129.62, 0.28, 1
129.63, 0.23, 0
129.64, 0.19, 0
129.65, 0.22, 0
129.66, 0.25, 1
129.67, 0.29, 1
129.68, 0.29, 1
129.69, 0.25, 1
129.70, 0.24, 0
129.71, 0.20, 0
129.72, 0.15, 0
129.73, 0.14, 0
129.74, 0.13, 0
129.75, 0.17, 0
129.76, 0.22, 0
129.77, 0.25, 0
129.78, 0.27, 1
129.79, 0.33, 1
129.80, 0.37, 1
129.81, 0.33, 1
129.82, 0.32, 1
129.83, 0.31, 1
129.84, 0.23, 0
129.85, 0.16, 0
129.86, 0.16, 0
129.87, 0.15, 0
129.88, 0.10, 0
129.89, 0.15, 0
129.90, 0.16, 0
129.91, 0.13, 0
129.92, 0.13, 0
129.93, 0.16, 0
129.94, 0.17, 0
129.95, 0.18, 0
129.96, 0.16, 0
129.97, 0.17, 0
129.98, 0.22, 0
129.99, 0.29, 1
130.00, 0.32, 1
